"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
9,5,20,2,13,1,5,42.8099,16.825372,67.25,2.015,3.5152e-07,4.04,"VM","20_Tag40086_VM-3",2020-05-09 02:13:01,2020
9,5,20,2,33,5,7,42.823652,16.813218,41,2.08,5.477629e-06,4.04,"VM","20_Tag40086_VM-3",2020-05-09 02:33:05,2020
9,5,20,2,53,4,6,42.824397,16.811301,49.75,2.1,2.91993e-06,4.02,"VM","20_Tag40086_VM-3",2020-05-09 02:53:04,2020
9,5,20,3,13,5,5,42.825564,16.808971,80.25,1.985,3.37671e-07,4.06,"VM","20_Tag40086_VM-3",2020-05-09 03:13:05,2020
9,5,20,3,33,5,6,42.887498,16.65086,39.75,1.955,7.56656e-07,4.04,"VM","20_Tag40086_VM-3",2020-05-09 03:33:05,2020
9,5,20,4,13,24,5,43.007899,16.543761,47.5,1.695,3.5546e-07,4.04,"VM","20_Tag40086_VM-3",2020-05-09 04:13:24,2020
9,5,20,4,33,17,6,43.066672,16.575042,51,1.54,1.147104e-06,4.02,"VM","20_Tag40086_VM-3",2020-05-09 04:33:17,2020
9,5,20,4,57,8,6,43.117682,16.632273,26.25,1.875,3.387247e-06,4.04,"VM","20_Tag40086_VM-3",2020-05-09 04:57:08,2020
9,5,20,5,24,15,7,43.087205,16.793832,39.5,2.28,3.140588e-06,4.04,"VM","20_Tag40086_VM-3",2020-05-09 05:24:15,2020
9,5,20,9,43,52,5,43.111355,16.788623,31,2.04,6.58023e-07,4.02,"VM","20_Tag40086_VM-3",2020-05-09 09:43:52,2020
9,5,20,10,23,46,6,43.106712,16.78643,28.5,1.26,2.600345e-06,4.04,"VM","20_Tag40086_VM-3",2020-05-09 10:23:46,2020
9,5,20,11,54,14,6,43.110362,16.773123,46,0.685,3.925445e-06,4.02,"VM","20_Tag40086_VM-3",2020-05-09 11:54:14,2020
9,5,20,14,4,23,6,43.074006,16.779469,29.5,0.67,3.41707e-06,4.02,"VM","20_Tag40086_VM-3",2020-05-09 14:04:23,2020
9,5,20,15,34,3,6,43.030821,16.755468,68,1.215,1.558181e-06,4.02,"VM","20_Tag40086_VM-3",2020-05-09 15:34:03,2020
9,5,20,17,6,24,6,42.857014,16.676402,35.75,1.385,9.07867e-07,4.04,"VM","20_Tag40086_VM-3",2020-05-09 17:06:24,2020
