"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
8,5,20,18,56,11,7,42.774091,16.872986,48.5,2.62,4.191521e-06,4.16,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-08 18:56:11,2020
8,5,20,20,56,10,5,42.779172,16.830419,70.5,2.48,1.97094e-07,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-08 20:56:10,2020
9,5,20,1,55,52,5,42.784472,16.833501,56.75,2.05,2.4213e-07,4.1,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 01:55:52,2020
9,5,20,2,15,51,6,42.832423,16.768338,54.75,1.645,5.59921e-06,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 02:15:51,2020
9,5,20,2,35,54,5,42.849896,16.749963,-262,1.76,3.236846e-06,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 02:35:54,2020
9,5,20,2,55,53,5,42.850224,16.747916,34,1.95,7.1393e-07,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 02:55:53,2020
9,5,20,3,15,51,6,42.885694,16.64764,35.5,1.87,3.445566e-06,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 03:15:51,2020
9,5,20,3,35,53,6,42.934846,16.47788,58.25,1.815,4.371624e-06,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 03:35:53,2020
9,5,20,3,55,51,6,42.893131,16.451868,51,1.77,4.340227e-06,4.14,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 03:55:51,2020
9,5,20,4,35,54,5,42.934114,16.500507,51,1.755,2.172457e-06,4.1,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 04:35:54,2020
9,5,20,4,55,55,6,42.9345,16.498707,10.25,1.73,1.977089e-06,4.12,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 04:55:55,2020
9,5,20,5,17,27,5,42.940567,16.496245,-18.75,1.34,1.4495e-07,4.12,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 05:17:27,2020
9,5,20,5,37,26,5,42.93873,16.498843,30,1.205,2.17511e-07,4.1,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 05:37:26,2020
9,5,20,5,57,29,5,42.940433,16.500805,53.75,2.03,6.79995e-07,4.12,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 05:57:29,2020
9,5,20,6,37,24,5,42.945878,16.501559,-65.75,1.57,7.30813e-07,4.1,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 06:37:24,2020
9,5,20,6,57,22,6,42.946144,16.508531,-2.5,1.285,1.883591e-06,4.12,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 06:57:22,2020
9,5,20,7,17,23,5,42.937096,16.525275,12,1.31,2.54285e-07,4.12,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 07:17:23,2020
9,5,20,7,37,21,6,42.915086,16.548467,55.25,1.49,1.973213e-06,4.1,"VM","20_Tag40536_VM-8 (2nd Parent)",2020-05-09 07:37:21,2020
