"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
5,5,19,14,8,3,6,42.774176,16.873258,33.25,1.035,1.509127e-06,4.14,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 14:08:03,2019
5,5,19,14,28,3,6,42.774178,16.873174,27.25,1.045,1.579209e-06,4.14,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 14:28:03,2019
5,5,19,19,27,49,6,42.800707,16.884985,63.5,1.17,8.92393e-07,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 19:27:49,2019
5,5,19,19,47,48,7,42.825192,16.899393,23.75,1.21,4.253382e-06,4.08,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 19:47:48,2019
5,5,19,20,7,48,6,42.825759,16.900875,56.25,1.075,2.810366e-06,4.08,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 20:07:48,2019
5,5,19,20,27,48,7,42.825937,16.900944,32.5,1.02,2.845686e-06,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 20:27:48,2019
5,5,19,20,47,47,7,42.826654,16.901225,14.75,1.075,1.652532e-06,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 20:47:47,2019
5,5,19,21,7,46,6,42.826594,16.901447,63.75,1.04,1.750753e-06,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 21:07:46,2019
5,5,19,21,27,47,7,42.832565,16.929881,29.25,1.05,3.989775e-06,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 21:27:47,2019
5,5,19,21,47,47,8,42.832537,16.930506,23,1.13,1.372516e-06,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 21:47:47,2019
5,5,19,22,7,53,8,42.832104,16.930759,26.75,1.1,4.361449e-06,4.1,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 22:07:53,2019
5,5,19,22,27,48,6,42.832077,16.930828,-1.75,1.09,4.520316e-06,4.08,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 22:27:48,2019
5,5,19,22,47,47,6,42.832833,16.929651,30,1.13,3.143691e-06,4.08,"Z","19_Tag40078_Z-3 (2nd Parent)",2019-05-05 22:47:47,2019
