"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
8,5,20,2,12,58,5,42.825352,16.929217,68.5,0.5,3.14794e-07,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 02:12:58,2020
8,5,20,2,32,58,5,42.827029,16.927926,17.75,0.6,1.99602e-07,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 02:32:58,2020
8,5,20,2,52,58,6,42.828277,16.926311,27.5,0.625,2.396228e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 02:52:58,2020
8,5,20,3,12,58,5,42.840321,16.953641,-6.75,0.535,9.80836e-07,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 03:12:58,2020
8,5,20,3,32,53,6,42.887804,17.028737,45.75,0.535,2.645245e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 03:32:53,2020
8,5,20,3,52,53,6,42.866463,17.187097,65,0.54,4.982994e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 03:52:53,2020
8,5,20,4,12,55,7,42.874174,17.293844,44.75,0.47,4.441932e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 04:12:55,2020
8,5,20,4,34,31,6,42.8547,17.261135,42.5,0.715,8.97046e-07,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 04:34:31,2020
8,5,20,4,58,25,5,42.941988,17.246701,78.25,0.71,1.20996e-07,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 04:58:25,2020
8,5,20,5,20,59,7,42.945448,17.249112,44.25,0.25,4.565966e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 05:20:59,2020
8,5,20,5,40,58,6,42.9423,17.256354,-1.75,0.18,1.340548e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 05:40:58,2020
8,5,20,6,0,57,6,42.942252,17.259753,30.25,0.375,2.776787e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 06:00:57,2020
8,5,20,6,20,53,6,42.944211,17.259116,-4.25,0.5,4.145268e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 06:20:53,2020
8,5,20,6,40,54,6,42.941037,17.256737,-23.25,0.535,3.340956e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 06:40:54,2020
8,5,20,7,0,51,6,42.94025,17.247046,11.25,0.42,2.609768e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 07:00:51,2020
8,5,20,7,20,50,6,42.941694,17.246121,25,0.315,1.343448e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 07:20:50,2020
8,5,20,7,41,9,6,42.942762,17.250552,7,0.52,2.085631e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 07:41:09,2020
8,5,20,8,1,7,7,42.932321,17.250551,34.75,0.59,4.150736e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 08:01:07,2020
8,5,20,8,21,9,6,42.926637,17.235014,27.5,0.355,2.215508e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 08:21:09,2020
8,5,20,8,41,7,6,42.925317,17.237159,45.75,0.27,3.208215e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 08:41:07,2020
8,5,20,9,1,5,8,42.886881,17.112406,26,0.25,4.336604e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 09:01:05,2020
8,5,20,9,21,7,7,42.887269,16.942304,20,0.24,4.346931e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 09:21:07,2020
8,5,20,9,41,4,6,42.877844,16.784357,13,0.32,3.534572e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 09:41:04,2020
8,5,20,10,1,4,6,42.891562,16.65504,35.25,0.29,4.269136e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 10:01:04,2020
8,5,20,10,21,4,7,42.915946,16.542774,55.75,0.195,3.700728e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 10:21:04,2020
8,5,20,11,6,6,7,42.939575,16.486294,42,0.165,4.809958e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 11:06:06,2020
8,5,20,11,32,13,8,42.949648,16.460888,36,0.305,7.787284e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 11:32:13,2020
8,5,20,11,52,39,7,42.952673,16.456066,34.25,0.365,6.955996e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 11:52:39,2020
8,5,20,12,12,39,6,42.960254,16.478095,46.25,0.085,5.059866e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 12:12:39,2020
8,5,20,12,32,42,5,42.955771,16.47462,-386.5,0.045,3.405826e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 12:32:42,2020
8,5,20,12,52,36,7,42.942041,16.456891,24.75,0.215,5.879423e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 12:52:36,2020
8,5,20,13,12,41,6,42.941474,16.461236,35.5,0.165,7.218447e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 13:12:41,2020
8,5,20,13,32,36,6,42.936072,16.461398,-5,0.125,5.017396e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 13:32:36,2020
8,5,20,13,52,48,5,42.935221,16.460238,182.25,0.16,4.71255e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 13:52:48,2020
8,5,20,14,14,9,6,42.942158,16.459703,45.75,0.24,4.184329e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 14:14:09,2020
8,5,20,14,34,12,6,42.941134,16.4602,45.5,0.29,2.512554e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 14:34:12,2020
8,5,20,14,54,6,6,42.927479,16.471601,40,0.11,2.04076e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 14:54:06,2020
8,5,20,15,14,9,7,42.9274,16.473412,35.25,-0.095,7.24169e-07,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 15:14:09,2020
8,5,20,15,34,9,5,42.911261,16.481851,72,-0.05,3.47534e-07,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 15:34:09,2020
8,5,20,15,54,3,6,42.909724,16.4808,37.25,0.045,1.635437e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 15:54:03,2020
8,5,20,16,18,30,8,42.919441,16.476176,39,-0.025,6.194511e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 16:18:30,2020
8,5,20,17,5,33,7,42.91378,16.472713,28.75,-0.255,2.406427e-06,4.12,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 17:05:33,2020
8,5,20,17,26,42,6,42.917532,16.461797,29.25,-0.42,6.41743e-07,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 17:26:42,2020
8,5,20,17,46,42,7,42.892521,16.516051,48.75,-0.25,5.967456e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 17:46:42,2020
8,5,20,18,6,42,7,42.829011,16.695951,26.5,-0.045,1.84703e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 18:06:42,2020
8,5,20,18,26,42,6,42.814211,16.786662,50,0,7.96933e-07,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 18:26:42,2020
8,5,20,18,46,44,7,42.803205,16.831597,45.25,-0.055,1.882574e-06,4.16,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 18:46:44,2020
8,5,20,19,6,43,7,42.802563,16.836895,40.5,-0.195,2.046932e-06,4.14,"Z","20_Tag40133_Z-1 (2nd Parent)",2020-05-08 19:06:43,2020
