"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
10,5,20,18,41,9,6,42.773935,16.873248,60.75,2.075,1.216645e-06,4.16,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-10 18:41:09,2020
10,5,20,19,1,8,6,42.774026,16.872935,51.5,2.005,5.22996e-07,4.16,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-10 19:01:08,2020
11,5,20,0,40,52,5,42.808153,16.879071,31,1.84,5.60403e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 00:40:52,2020
11,5,20,1,0,52,6,42.828191,16.878735,42.5,1.685,4.570818e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 01:00:52,2020
11,5,20,1,23,22,6,42.829649,16.874281,32.5,1.505,8.574923e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 01:23:22,2020
11,5,20,1,43,28,7,42.831072,16.870301,55.25,1.545,4.489841e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 01:43:28,2020
11,5,20,2,3,24,7,42.831175,16.865377,48.25,1.75,5.487484e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 02:03:24,2020
11,5,20,2,23,26,4,42.839896,16.842075,48,1.61,1.22106e-07,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 02:23:26,2020
11,5,20,2,43,24,6,42.857945,16.80824,51.75,1.48,4.038267e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 02:43:24,2020
11,5,20,3,3,19,5,42.881409,16.739019,50.5,1.63,3.07615e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 03:03:19,2020
11,5,20,3,23,18,6,42.936438,16.62616,61.75,1.77,1.873479e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 03:23:18,2020
11,5,20,3,43,18,7,42.977893,16.601314,43.25,1.81,2.686103e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 03:43:18,2020
11,5,20,4,3,21,6,43.05103,16.534651,29.75,1.63,3.90597e-07,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 04:03:21,2020
11,5,20,4,23,26,6,43.063041,16.519018,42.75,1.515,2.493518e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 04:23:26,2020
11,5,20,4,43,39,5,43.095486,16.469455,-5.5,1.69,5.99714e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 04:43:39,2020
11,5,20,5,4,3,6,43.109105,16.470016,-44.25,1.895,9.66219e-07,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 05:04:03,2020
11,5,20,5,24,5,5,43.111266,16.465743,36.75,1.795,1.07801e-07,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 05:24:05,2020
11,5,20,6,9,27,5,43.11563,16.461444,-11.25,1.695,3.67947e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 06:09:27,2020
11,5,20,6,31,23,6,43.12386,16.478421,-43.5,1.9,1.360093e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 06:31:23,2020
11,5,20,6,57,34,5,43.12633,16.472987,-50.75,1.915,1.45445e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 06:57:34,2020
11,5,20,7,18,24,6,43.127593,16.467175,36.75,1.88,1.698527e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 07:18:24,2020
11,5,20,7,38,33,5,43.131116,16.46344,52.75,1.84,5.79989e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 07:38:33,2020
11,5,20,8,4,58,7,43.13596,16.456781,23,1.755,4.078817e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 08:04:58,2020
11,5,20,8,27,2,6,43.146404,16.463232,57.25,1.665,6.13127e-07,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 08:27:02,2020
11,5,20,8,47,25,6,43.146872,16.460924,48.75,1.295,1.48525e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 08:47:25,2020
11,5,20,9,7,26,6,43.145729,16.4633,55.5,1.11,1.134408e-06,4.14,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 09:07:26,2020
11,5,20,9,27,50,7,43.146159,16.462086,21.25,1.285,2.319199e-06,4.12,"Z","20_Tag40024_Z-178 (2nd Parent)",2020-05-11 09:27:50,2020
