"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
5,5,19,20,45,10,5,42.775214,16.876647,50.25,1.335,3.33715e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-05 20:45:10,2019
5,5,19,21,5,3,8,42.792761,16.874517,-3,1.38,2.761825e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-05 21:05:03,2019
5,5,19,21,45,2,7,42.868793,16.836181,-1.25,1.495,2.937564e-06,4.1,"Z","19_Tag40066_Z-14",2019-05-05 21:45:02,2019
5,5,19,22,5,2,8,42.8782,16.912774,30.25,1.435,4.073114e-06,4.1,"Z","19_Tag40066_Z-14",2019-05-05 22:05:02,2019
5,5,19,22,25,6,6,42.865237,16.950348,64.25,1.455,1.486666e-06,4.1,"Z","19_Tag40066_Z-14",2019-05-05 22:25:06,2019
5,5,19,22,45,1,6,42.834608,16.989505,67.75,1.555,5.15652e-07,4.1,"Z","19_Tag40066_Z-14",2019-05-05 22:45:01,2019
5,5,19,23,5,1,5,42.858265,17.016691,121,1.56,1.358633e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-05 23:05:01,2019
5,5,19,23,25,2,6,42.866085,17.021495,41.75,1.55,2.118684e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-05 23:25:02,2019
5,5,19,23,45,2,6,42.868545,17.028851,15.75,1.615,3.446191e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-05 23:45:02,2019
6,5,19,0,5,1,6,42.868558,17.028404,30.5,1.605,4.569809e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-06 00:05:01,2019
6,5,19,0,26,11,6,42.868442,17.027489,46.25,1.47,1.398014e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-06 00:26:11,2019
6,5,19,0,46,7,5,42.868481,17.031769,59.5,1.44,6.220505e-06,4.08,"Z","19_Tag40066_Z-14",2019-05-06 00:46:07,2019
6,5,19,1,6,12,6,42.868216,17.030547,41.5,1.55,4.38222e-07,4.08,"Z","19_Tag40066_Z-14",2019-05-06 01:06:12,2019
6,5,19,1,26,54,6,42.866941,17.033203,35.5,1.61,5.009e-07,4.08,"Z","19_Tag40066_Z-14",2019-05-06 01:26:54,2019
6,5,19,1,46,54,5,42.866942,17.031015,13.75,1.64,7.71318e-07,4.08,"Z","19_Tag40066_Z-14",2019-05-06 01:46:54,2019
