"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
23,5,19,22,6,16,7,42.793903,16.877831,60.5,2.18,1.415025e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-23 22:06:16,2019
23,5,19,22,26,16,6,42.820805,16.880577,34,2.27,1.428786e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-23 22:26:16,2019
23,5,19,22,46,16,8,42.818764,16.881726,63.5,2.315,3.7447e-06,4.14,"Z","19_Tag40138_Z-17",2019-05-23 22:46:16,2019
23,5,19,23,6,16,8,42.81735,16.882845,60.25,2.235,2.736104e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-23 23:06:16,2019
23,5,19,23,26,18,8,42.81617,16.884008,68.25,2.2,5.46994e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-23 23:26:18,2019
23,5,19,23,46,16,5,42.815291,16.885023,21.75,2.255,3.06719e-07,4.1,"Z","19_Tag40138_Z-17",2019-05-23 23:46:16,2019
24,5,19,0,6,17,7,42.814316,16.886348,45.5,2.255,1.304563e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 00:06:17,2019
24,5,19,0,26,15,5,42.814102,16.887386,18.25,2.26,1.62248e-07,4.12,"Z","19_Tag40138_Z-17",2019-05-24 00:26:15,2019
24,5,19,0,46,21,4,42.813306,16.888822,18,2.31,5.50625e-07,4.12,"Z","19_Tag40138_Z-17",2019-05-24 00:46:21,2019
24,5,19,2,43,26,5,42.838076,16.883378,296.25,2.185,4.703131e-06,4.1,"Z","19_Tag40138_Z-17",2019-05-24 02:43:26,2019
24,5,19,3,3,39,5,42.87684,16.876611,83.75,2.085,3.953144e-06,4.1,"Z","19_Tag40138_Z-17",2019-05-24 03:03:39,2019
24,5,19,6,43,8,6,42.888914,16.874941,14.75,2.18,2.245409e-06,4.1,"Z","19_Tag40138_Z-17",2019-05-24 06:43:08,2019
24,5,19,7,3,8,6,42.888823,16.870865,17.5,2.335,1.291205e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 07:03:08,2019
24,5,19,7,23,15,6,42.888847,16.867253,20,2.445,1.974128e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 07:23:15,2019
24,5,19,7,43,23,6,42.88881,16.863561,-3,2.405,2.960105e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 07:43:23,2019
24,5,19,8,5,17,6,42.885689,16.866888,28.25,2.13,3.454454e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 08:05:17,2019
24,5,19,8,40,28,5,42.883777,16.87285,36,2.255,8.48755e-07,4.12,"Z","19_Tag40138_Z-17",2019-05-24 08:40:28,2019
24,5,19,9,20,22,6,42.882931,16.865641,46.25,2.525,1.143116e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 09:20:22,2019
24,5,19,9,40,29,6,42.882339,16.861696,50.25,2.585,9.7574e-07,4.12,"Z","19_Tag40138_Z-17",2019-05-24 09:40:29,2019
24,5,19,10,7,53,6,42.881439,16.856572,37,2.3,2.109332e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 10:07:53,2019
24,5,19,10,27,55,7,42.881355,16.853642,81.75,2.21,2.549544e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-24 10:27:55,2019
25,5,19,8,35,20,6,42.891475,16.892415,58.25,2.745,1.195574e-06,4.1,"Z","19_Tag40138_Z-17",2019-05-25 08:35:20,2019
25,5,19,9,15,26,6,42.889811,16.892123,32.75,3.104,6.08612e-07,4.1,"Z","19_Tag40138_Z-17",2019-05-25 09:15:26,2019
25,5,19,9,37,54,5,42.887886,16.887079,39.75,3.334,4.76962e-07,4.12,"Z","19_Tag40138_Z-17",2019-05-25 09:37:54,2019
25,5,19,10,6,55,6,42.886266,16.878233,33.75,3.738,1.575597e-06,4.12,"Z","19_Tag40138_Z-17",2019-05-25 10:06:55,2019
25,5,19,11,8,3,5,42.887871,16.899698,4,3.753,9.3169e-08,4.1,"Z","19_Tag40138_Z-17",2019-05-25 11:08:03,2019
