"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
7,5,20,23,12,8,6,42.821071,16.836091,44.5,0.23,1.792715e-06,4.14,"Z","20_Tag17600_Z-170",2020-05-07 23:12:08,2020
7,5,20,23,32,11,5,42.7929,16.879401,27.5,0.315,1.44505e-07,4.14,"Z","20_Tag17600_Z-170",2020-05-07 23:32:11,2020
7,5,20,23,52,10,5,42.793702,16.88197,62.25,0.215,5.46082e-07,4.12,"Z","20_Tag17600_Z-170",2020-05-07 23:52:10,2020
8,5,20,0,13,9,6,42.789604,16.884624,31.75,-0.15,2.569503e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 00:13:09,2020
8,5,20,0,33,11,5,42.790304,16.88572,23.75,-0.215,1.231453e-06,4.14,"Z","20_Tag17600_Z-170",2020-05-08 00:33:11,2020
8,5,20,0,53,16,6,42.790362,16.885026,33.75,0.125,1.189395e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 00:53:16,2020
8,5,20,1,13,15,4,42.791778,16.886472,33,0.21,7.10979e-07,4.1,"Z","20_Tag17600_Z-170",2020-05-08 01:13:15,2020
8,5,20,1,33,14,5,42.792246,16.888165,60.25,0.14,1.208184e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 01:33:14,2020
8,5,20,1,53,13,4,42.793453,16.889509,60,0.025,9.67782e-07,4.12,"Z","20_Tag17600_Z-170",2020-05-08 01:53:13,2020
8,5,20,2,13,12,5,42.795279,16.892449,23.75,-0.075,3.41803e-07,4.12,"Z","20_Tag17600_Z-170",2020-05-08 02:13:12,2020
8,5,20,2,33,11,8,42.806439,16.876451,42,0.005,4.568627e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 02:33:11,2020
8,5,20,2,53,9,4,42.812292,16.865275,42,0.04,4.56553e-07,4.12,"Z","20_Tag17600_Z-170",2020-05-08 02:53:09,2020
8,5,20,3,13,3,6,42.834953,16.832804,7,-0.065,3.707396e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 03:13:03,2020
8,5,20,3,33,8,5,42.891129,16.681635,28.75,-0.08,1.151833e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 03:33:08,2020
8,5,20,4,6,45,5,42.941399,16.597871,53.25,-0.165,7.05237e-07,4.12,"Z","20_Tag17600_Z-170",2020-05-08 04:06:45,2020
8,5,20,4,28,57,5,42.960812,16.574963,30.75,-0.29,6.30735e-07,4.12,"Z","20_Tag17600_Z-170",2020-05-08 04:28:57,2020
8,5,20,5,52,17,5,42.962129,16.573521,-61.5,-0.105,3.29976e-07,4.08,"Z","20_Tag17600_Z-170",2020-05-08 05:52:17,2020
8,5,20,6,12,10,6,42.972172,16.590528,28.25,-0.005,3.745007e-06,4.1,"Z","20_Tag17600_Z-170",2020-05-08 06:12:10,2020
8,5,20,6,33,56,7,42.992871,16.57434,25.25,0.015,4.038927e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 06:33:56,2020
8,5,20,10,8,54,6,43.021919,16.593334,38,-0.14,1.578764e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 10:08:54,2020
8,5,20,10,43,42,6,43.027272,16.592995,45,-0.45,4.719507e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 10:43:42,2020
8,5,20,12,12,11,6,43.037037,16.596766,55.75,-0.405,4.609354e-06,4.1,"Z","20_Tag17600_Z-170",2020-05-08 12:12:11,2020
8,5,20,12,32,8,8,42.97028,16.572311,35,-0.355,7.480609e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 12:32:08,2020
8,5,20,12,52,7,7,42.9177,16.596239,32.5,-0.56,5.295594e-06,4.14,"Z","20_Tag17600_Z-170",2020-05-08 12:52:07,2020
8,5,20,13,16,18,6,42.919545,16.629201,38,-0.905,8.64206e-07,4.14,"Z","20_Tag17600_Z-170",2020-05-08 13:16:18,2020
8,5,20,13,36,11,6,42.921686,16.632725,21.75,-0.925,4.279629e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 13:36:11,2020
8,5,20,14,16,13,6,42.945864,16.506936,64.75,-0.56,1.427078e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 14:16:13,2020
8,5,20,15,31,10,6,42.932001,16.512522,13.75,-0.665,5.0157e-07,4.1,"Z","20_Tag17600_Z-170",2020-05-08 15:31:10,2020
8,5,20,16,26,12,7,42.887379,16.670538,39.75,-0.85,4.682746e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 16:26:12,2020
8,5,20,17,38,58,6,42.828408,16.982775,30,-0.935,3.428299e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 17:38:58,2020
8,5,20,18,59,51,6,42.795542,16.896034,35.75,-1.055,2.379954e-06,4.12,"Z","20_Tag17600_Z-170",2020-05-08 18:59:51,2020
8,5,20,19,19,50,8,42.789938,16.888032,46.5,-0.96,2.064367e-06,4.14,"Z","20_Tag17600_Z-170",2020-05-08 19:19:50,2020
8,5,20,23,59,10,6,42.784635,16.879785,27,-1.19,1.643648e-06,4.1,"Z","20_Tag17600_Z-170",2020-05-08 23:59:10,2020
