"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
11,5,20,20,3,3,5,42.821462,16.817863,47.75,1.02,5.80357e-07,4.04,"Z","20_Tag40859_Z-179",2020-05-11 20:03:03,2020
11,5,20,20,22,58,6,42.823263,16.80567,36,0.985,4.95881e-07,4.04,"Z","20_Tag40859_Z-179",2020-05-11 20:22:58,2020
11,5,20,20,45,5,5,42.823386,16.80216,21.5,1.12,7.65534e-07,4.04,"Z","20_Tag40859_Z-179",2020-05-11 20:45:05,2020
11,5,20,21,10,45,7,42.825091,16.797593,43.25,1.24,2.969705e-06,4.04,"Z","20_Tag40859_Z-179",2020-05-11 21:10:45,2020
11,5,20,21,30,43,6,42.819482,16.788295,35.75,1.145,4.742157e-06,4.02,"Z","20_Tag40859_Z-179",2020-05-11 21:30:43,2020
11,5,20,21,50,42,6,42.819371,16.781049,42,0.935,2.064936e-06,4.04,"Z","20_Tag40859_Z-179",2020-05-11 21:50:42,2020
11,5,20,23,37,58,5,42.822101,16.764053,45.25,0.665,1.74425e-07,4,"Z","20_Tag40859_Z-179",2020-05-11 23:37:58,2020
12,5,20,2,34,23,6,42.556948,16.928681,78.75,0.515,1.442955e-06,4.02,"Z","20_Tag40859_Z-179",2020-05-12 02:34:23,2020
12,5,20,5,36,21,6,42.259712,17.49466,23,0.765,6.44128e-07,4,"Z","20_Tag40859_Z-179",2020-05-12 05:36:21,2020
12,5,20,20,37,30,8,42.779248,16.869202,78.5,0.445,4.347277e-06,4.08,"Z","20_Tag40859_Z-179",2020-05-12 20:37:30,2020
12,5,20,23,37,28,4,42.774984,16.875768,78,-0.535,2.73067e-07,4.08,"Z","20_Tag40859_Z-179",2020-05-12 23:37:28,2020
13,5,20,3,3,36,4,42.912719,16.403701,78,-1.48,1.273596e-06,4.08,"Z","20_Tag40859_Z-179",2020-05-13 03:03:36,2020
15,5,20,19,58,34,6,42.913448,16.604705,41.5,-3.9,2.200841e-06,4.18,"Z","20_Tag40859_Z-179",2020-05-15 19:58:34,2020
15,5,20,20,18,42,10,42.819279,16.755788,36.25,-6.45,7.235476e-06,4.18,"Z","20_Tag40859_Z-179",2020-05-15 20:18:42,2020
15,5,20,20,38,41,6,42.778436,16.873987,67.5,-6.305,7.24537e-07,4.16,"Z","20_Tag40859_Z-179",2020-05-15 20:38:41,2020
15,5,20,23,18,10,6,42.780289,16.872906,81,-5.24,3.86343e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-15 23:18:10,2020
15,5,20,23,38,16,4,42.796277,16.84675,81,-5.185,1.992e-07,4.16,"Z","20_Tag40859_Z-179",2020-05-15 23:38:16,2020
15,5,20,23,58,10,6,42.796804,16.839937,25,-5.31,6.86243e-07,4.16,"Z","20_Tag40859_Z-179",2020-05-15 23:58:10,2020
16,5,20,0,18,16,5,42.798438,16.815212,39.75,-5.445,4.84117e-07,4.16,"Z","20_Tag40859_Z-179",2020-05-16 00:18:16,2020
16,5,20,0,38,10,6,42.796644,16.814913,29.25,-5.38,1.344681e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 00:38:10,2020
16,5,20,0,58,15,7,42.792484,16.807756,73.75,-5.36,3.463277e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 00:58:15,2020
16,5,20,1,18,14,7,42.714969,16.770424,62,-5.445,4.842759e-06,4.14,"Z","20_Tag40859_Z-179",2020-05-16 01:18:14,2020
16,5,20,1,38,11,5,42.713356,16.768835,80,-5.45,2.61599e-07,4.16,"Z","20_Tag40859_Z-179",2020-05-16 01:38:11,2020
16,5,20,1,58,14,5,42.707006,16.769747,41,-5.49,1.237954e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 01:58:14,2020
16,5,20,2,18,14,5,42.653226,16.802858,46.75,-5.54,1.974482e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 02:18:14,2020
16,5,20,2,38,10,5,42.650982,16.80159,33.5,-5.465,2.82241e-07,4.14,"Z","20_Tag40859_Z-179",2020-05-16 02:38:10,2020
16,5,20,2,58,15,5,42.643477,16.802898,105,-5.475,8.27606e-07,4.14,"Z","20_Tag40859_Z-179",2020-05-16 02:58:15,2020
16,5,20,3,18,10,6,42.541307,16.873877,43.5,-5.585,3.623503e-06,4.14,"Z","20_Tag40859_Z-179",2020-05-16 03:18:10,2020
16,5,20,19,51,24,6,43.057417,15.976181,29.25,-6.15,2.211991e-06,4.18,"Z","20_Tag40859_Z-179",2020-05-16 19:51:24,2020
16,5,20,20,11,31,6,43.057839,15.978717,32,-6.93,1.108797e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 20:11:31,2020
16,5,20,20,31,33,7,43.058035,15.981164,31,-6.99,2.519501e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 20:31:33,2020
16,5,20,20,51,35,6,43.057998,15.983931,28.5,-6.675,1.45625e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 20:51:35,2020
16,5,20,21,11,35,7,43.058078,15.986844,57.75,-6.565,2.473044e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 21:11:35,2020
16,5,20,21,31,35,6,43.057881,15.990008,31.25,-6.61,1.189997e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 21:31:35,2020
16,5,20,21,51,35,6,43.057207,15.993065,16,-6.725,3.476746e-06,4.16,"Z","20_Tag40859_Z-179",2020-05-16 21:51:35,2020
