"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
24,5,19,1,50,16,5,42.80393,16.875088,19,2.045,5.955773e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 01:50:16,2019
24,5,19,2,10,16,5,42.804202,16.875467,36,2.11,2.46513e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 02:10:16,2019
24,5,19,2,31,5,5,42.808072,16.875891,40,2.16,4.03193e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 02:31:05,2019
24,5,19,2,51,13,5,42.84059,16.87736,30.5,2.185,6.21975e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 02:51:13,2019
24,5,19,3,11,6,5,42.840057,16.875444,25.5,2.165,1.859153e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 03:11:06,2019
24,5,19,3,32,41,5,42.886376,16.865302,45,2.22,2.16289e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 03:32:41,2019
24,5,19,3,52,43,5,42.891574,16.880641,71.75,2.275,1.051358e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 03:52:43,2019
24,5,19,5,1,48,7,42.877911,16.869146,29.25,2.01,4.524626e-06,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 05:01:48,2019
24,5,19,5,21,57,5,42.867831,16.867958,26.25,1.435,2.8536e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 05:21:57,2019
24,5,19,6,52,6,6,42.868316,16.855172,24.25,1.355,1.325502e-06,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 06:52:06,2019
24,5,19,7,12,4,6,42.870374,16.848871,-8,2.135,6.4454e-07,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 07:12:04,2019
24,5,19,8,27,10,5,42.868434,16.8295,88.75,2.705,1.55168e-06,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 08:27:10,2019
24,5,19,9,31,28,6,42.885909,16.85485,34.25,2.68,1.501292e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 09:31:28,2019
24,5,19,10,58,6,5,42.879429,16.840743,33.75,2.64,1.259754e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 10:58:06,2019
24,5,19,11,57,42,5,42.880816,16.833925,45.75,2.515,1.118321e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 11:57:42,2019
24,5,19,12,17,44,5,42.883108,16.836049,36.75,2.465,1.15693e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 12:17:44,2019
24,5,19,12,37,40,5,42.882962,16.834534,42.25,2.735,2.59863e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 12:37:40,2019
24,5,19,17,6,41,6,42.874201,16.819619,43.75,2.99,1.684961e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 17:06:41,2019
24,5,19,17,36,43,6,42.851457,16.802105,15,2.95,1.279956e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-24 17:36:43,2019
25,5,19,1,48,43,7,42.776318,16.875665,32,3.08,7.967052e-06,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 01:48:43,2019
25,5,19,2,11,38,5,42.809269,16.878375,47.5,3.64,2.14418e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 02:11:38,2019
25,5,19,2,31,48,5,42.825036,16.880863,32.75,3.92,4.76404e-07,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 02:31:48,2019
25,5,19,2,51,53,5,42.823595,16.878939,92.5,3.65,2.055563e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 02:51:53,2019
25,5,19,3,26,36,4,42.889459,16.857681,92,3.36,1.893094e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 03:26:36,2019
25,5,19,3,46,39,4,42.887785,16.895231,92,3.42,7.29689e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 03:46:39,2019
25,5,19,5,28,0,6,42.900937,16.9472,9.25,3.53,4.573921e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 05:28:00,2019
25,5,19,5,58,17,6,42.904431,16.940506,15.75,3.56,5.260941e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 05:58:17,2019
25,5,19,6,20,45,6,42.891121,16.890704,18,3.68,1.802014e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 06:20:45,2019
25,5,19,7,20,0,5,42.886598,16.887428,9.25,3.835,5.68178e-07,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 07:20:00,2019
25,5,19,9,8,17,5,42.890727,16.871984,5.25,4.09,2.41616e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 09:08:17,2019
25,5,19,10,3,37,6,42.903556,16.937472,58,4.26,7.55147e-07,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 10:03:37,2019
25,5,19,10,23,34,5,42.90579,16.932876,378,4.04,1.993725e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 10:23:34,2019
25,5,19,10,43,35,5,42.905297,16.92483,48.5,3.685,1.752341e-05,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 10:43:35,2019
25,5,19,11,40,15,5,42.890039,16.93628,37.5,3.895,7.94705e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 11:40:15,2019
25,5,19,13,58,55,6,42.884134,16.936018,29.5,4.375,2.682592e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 13:58:55,2019
25,5,19,14,47,15,7,42.906201,16.991345,43.5,4.535,6.67791e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 14:47:15,2019
25,5,19,15,29,13,5,42.912035,16.97984,43,4.43,3.7913e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 15:29:13,2019
25,5,19,15,49,59,8,42.909302,16.977626,28,4.2,2.530527e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 15:49:59,2019
25,5,19,17,16,29,6,42.866847,16.912917,25.75,4.25,2.022453e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 17:16:29,2019
25,5,19,17,36,26,6,42.836075,16.884499,17,4.45,6.312765e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 17:36:26,2019
25,5,19,17,56,28,8,42.835257,16.884833,53.5,4.415,4.645732e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 17:56:28,2019
25,5,19,18,18,34,6,42.833726,16.884708,33.75,4.255,2.150167e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 18:18:34,2019
25,5,19,19,3,40,7,42.816307,16.881401,38.25,4.305,2.676527e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 19:03:40,2019
25,5,19,20,21,39,7,42.782825,16.872703,36.25,4.585,4.991806e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 20:21:39,2019
25,5,19,20,41,50,6,42.775285,16.876256,79.5,4.57,2.195346e-06,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 20:41:50,2019
25,5,19,21,2,14,5,42.775093,16.875555,86.75,4.115,5.36021e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 21:02:14,2019
25,5,19,21,22,15,5,42.775167,16.875933,72.25,4.07,1.98283e-07,4.14,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-25 21:22:15,2019
26,5,19,1,41,55,5,42.791266,16.872807,87,4.625,3.02168e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 01:41:55,2019
26,5,19,2,59,46,5,42.808034,16.86632,33.5,4.99,1.911168e-06,4.1,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 02:59:46,2019
26,5,19,3,19,45,6,42.895965,16.914846,27.25,4.94,2.958238e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 03:19:45,2019
26,5,19,3,48,56,5,42.88161,16.974998,30.5,4.955,5.04681e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 03:48:56,2019
26,5,19,4,13,5,5,42.910845,16.976279,13.25,4.815,6.38795e-07,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 04:13:05,2019
26,5,19,4,56,26,6,42.898341,17.004935,40.75,4.39,1.63104e-06,4.08,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 04:56:26,2019
26,5,19,5,16,22,6,42.901737,17.124241,14.25,4.475,4.145609e-06,4.12,"Z","19_Tag40177_Z-17 (2nd Parent)",2019-05-26 05:16:22,2019
