"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
10,5,20,18,40,29,7,42.773958,16.87298,56.25,2.59,1.278868e-06,4.16,"Z","20_Tag40078_Z-178",2020-05-10 18:40:29,2020
10,5,20,19,0,30,7,42.773939,16.873115,39,2.53,3.474491e-06,4.16,"Z","20_Tag40078_Z-178",2020-05-10 19:00:30,2020
11,5,20,2,0,10,5,42.801353,16.875976,17,2.28,8.11668e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-11 02:00:10,2020
11,5,20,2,20,10,5,42.820185,16.871791,46.25,1.995,1.69885e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 02:20:10,2020
11,5,20,2,40,15,4,42.847278,16.877019,46,2.08,1.53312e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-11 02:40:15,2020
11,5,20,3,0,13,9,42.859048,16.870517,33.5,2.29,4.646924e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 03:00:13,2020
11,5,20,3,20,8,7,42.870209,16.807254,51.5,2.285,3.833594e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 03:20:08,2020
11,5,20,3,40,15,5,42.878334,16.688551,37.75,2.21,5.03999e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-11 03:40:15,2020
11,5,20,4,0,11,8,42.980185,16.569608,54.75,2.09,5.482428e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 04:00:11,2020
11,5,20,4,21,12,6,43.064346,16.531098,41,2.3,7.720953e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 04:21:12,2020
11,5,20,4,41,18,5,43.06978,16.486031,49,2.515,8.76442e-07,4.14,"Z","20_Tag40078_Z-178",2020-05-11 04:41:18,2020
11,5,20,5,55,53,5,43.075484,16.479298,-21.75,2.17,6.22202e-07,4.14,"Z","20_Tag40078_Z-178",2020-05-11 05:55:53,2020
11,5,20,6,19,59,6,43.078466,16.477199,28.25,2.025,3.009611e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 06:19:59,2020
11,5,20,6,40,21,5,43.080112,16.475556,-8.5,1.96,4.62936e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-11 06:40:21,2020
11,5,20,7,2,59,6,43.083883,16.474283,-39.75,1.8,6.22622e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-11 07:02:59,2020
11,5,20,7,28,15,6,43.122359,16.451873,20,2.11,6.331837e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 07:28:15,2020
11,5,20,7,53,14,6,43.130592,16.446623,16.75,2.61,4.673797e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 07:53:14,2020
11,5,20,8,26,34,5,43.147138,16.464301,53.25,2.585,4.78301e-07,4.14,"Z","20_Tag40078_Z-178",2020-05-11 08:26:34,2020
11,5,20,9,12,31,6,43.141076,16.437268,54.75,2.04,2.279334e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-11 09:12:31,2020
11,5,20,9,32,37,5,43.14338,16.4326,39.75,1.63,1.5588e-07,4.14,"Z","20_Tag40078_Z-178",2020-05-11 09:32:37,2020
11,5,20,9,53,12,5,43.145147,16.420638,37.5,1.51,2.71318e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-11 09:53:12,2020
11,5,20,10,38,10,5,43.141008,16.410161,30.75,1.465,7.9099e-08,4.1,"Z","20_Tag40078_Z-178",2020-05-11 10:38:10,2020
11,5,20,11,8,13,6,43.144001,16.39967,30.75,1.495,2.346173e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 11:08:13,2020
11,5,20,12,54,20,5,43.139794,16.41906,-310.5,1.95,1.920974e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-11 12:54:20,2020
11,5,20,13,43,41,6,43.142588,16.409408,43.75,1.71,1.957809e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-11 13:43:41,2020
11,5,20,14,17,20,6,43.131544,16.446919,46,1.265,3.464956e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 14:17:20,2020
11,5,20,15,14,19,6,43.13185,16.455599,59.5,1.15,2.51988e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 15:14:19,2020
11,5,20,15,34,24,5,43.132491,16.453739,77.75,1.61,2.867018e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 15:34:24,2020
11,5,20,16,45,21,6,42.932577,16.526445,50.25,1.865,2.690175e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 16:45:21,2020
11,5,20,17,6,3,6,42.866486,16.580078,26.75,1.64,1.075664e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 17:06:03,2020
11,5,20,18,8,33,6,42.803431,16.815178,19,1.325,1.609215e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-11 18:08:33,2020
11,5,20,18,29,7,6,42.80203,16.818618,56,1.185,1.664366e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 18:29:07,2020
11,5,20,18,49,9,7,42.800824,16.821444,40.75,1.42,2.454795e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 18:49:09,2020
11,5,20,19,9,26,8,42.799635,16.823697,38,1.47,1.963426e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-11 19:09:26,2020
11,5,20,19,29,23,6,42.79908,16.824443,39,1.39,1.242128e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 19:29:23,2020
11,5,20,19,49,23,6,42.798558,16.826819,42.25,1.5,1.946948e-06,4.14,"Z","20_Tag40078_Z-178",2020-05-11 19:49:23,2020
11,5,20,20,9,56,5,42.775081,16.87561,69.25,1.525,4.7145e-08,4.12,"Z","20_Tag40078_Z-178",2020-05-11 20:09:56,2020
12,5,20,1,9,41,4,42.77498,16.8756,69,1.385,4.17494e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-12 01:09:41,2020
12,5,20,1,29,38,6,42.789657,16.877455,43.25,1.275,4.521572e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 01:29:38,2020
12,5,20,1,49,34,5,42.795101,16.880105,70.25,1.27,7.23319e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-12 01:49:34,2020
12,5,20,2,9,33,6,42.805649,16.882048,37,1.235,1.540475e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 02:09:33,2020
12,5,20,2,29,34,5,42.829918,16.893426,52.5,1.305,8.83111e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-12 02:29:34,2020
12,5,20,2,49,34,5,42.830339,16.889066,54.5,1.365,1.140921e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 02:49:34,2020
12,5,20,3,9,33,6,42.83141,16.88558,29,1.245,2.121031e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 03:09:33,2020
12,5,20,3,29,38,6,42.886191,16.837172,66.5,1.185,2.538453e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 03:29:38,2020
12,5,20,3,49,36,6,42.905128,16.664869,44.5,1.21,5.572779e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 03:49:36,2020
12,5,20,4,9,36,5,43.00096,16.514706,39.75,1.18,2.68042e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-12 04:09:36,2020
12,5,20,4,29,33,6,43.100452,16.513985,29.75,1.195,2.362039e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 04:29:33,2020
12,5,20,4,49,33,5,43.121975,16.60037,-20.75,1.14,6.74667e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-12 04:49:33,2020
12,5,20,5,10,40,5,43.102976,16.693678,3.5,1.185,6.44266e-07,4.12,"Z","20_Tag40078_Z-178",2020-05-12 05:10:40,2020
12,5,20,5,30,34,6,43.121493,16.787366,30,1.355,3.581165e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 05:30:34,2020
12,5,20,6,4,42,6,43.113332,16.790846,8,1.205,3.144054e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 06:04:42,2020
12,5,20,6,25,44,6,43.118618,16.81891,-67.5,1.035,2.947508e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 06:25:44,2020
12,5,20,6,59,58,6,43.121037,16.801629,63.25,1.115,3.911191e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 06:59:58,2020
12,5,20,7,19,55,6,43.112884,16.806295,26.5,1.185,1.793182e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 07:19:55,2020
12,5,20,7,40,55,6,43.110391,16.802611,11.75,1.285,3.799781e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 07:40:55,2020
12,5,20,9,21,47,5,43.099409,16.849034,43.5,1.285,6.67934e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-12 09:21:47,2020
12,5,20,9,44,46,6,43.084605,16.786039,41.75,0.88,2.711444e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 09:44:46,2020
12,5,20,10,4,50,7,43.077017,16.762913,32,0.59,2.692777e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 10:04:50,2020
12,5,20,11,15,42,6,43.100165,16.657451,15.25,0.94,9.86732e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-12 11:15:42,2020
12,5,20,11,43,46,6,43.104233,16.659006,84.25,1.27,3.154373e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 11:43:46,2020
12,5,20,12,22,38,5,43.102257,16.656859,-309.5,1.105,5.847503e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 12:22:38,2020
12,5,20,12,42,37,5,43.099536,16.652739,-379,0.88,2.910442e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 12:42:37,2020
12,5,20,13,16,5,6,43.09685,16.645411,18,0.675,3.044942e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 13:16:05,2020
12,5,20,13,36,5,6,43.094948,16.643015,18,0.69,4.74317e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 13:36:05,2020
12,5,20,13,56,8,6,43.093161,16.641789,50,0.87,1.224153e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 13:56:08,2020
12,5,20,14,16,8,6,43.091465,16.64202,30.25,0.875,2.216524e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 14:16:08,2020
12,5,20,14,36,8,6,43.089556,16.642396,8.25,0.885,3.291055e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 14:36:08,2020
12,5,20,14,56,5,6,43.082414,16.65295,50,0.84,1.622483e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-12 14:56:05,2020
12,5,20,16,7,38,6,43.064876,16.661699,77.25,0.43,9.34768e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-12 16:07:38,2020
12,5,20,20,21,36,5,42.797347,16.863789,44.25,0.585,6.77656e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-12 20:21:36,2020
12,5,20,20,41,29,7,42.779999,16.866924,150.5,0.555,5.140414e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-12 20:41:29,2020
13,5,20,1,1,55,5,42.774944,16.875258,145,0.44,1.34715e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 01:01:55,2020
13,5,20,1,35,39,6,42.803242,16.874759,52.5,0.49,4.553977e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 01:35:39,2020
13,5,20,1,55,44,6,42.816701,16.868637,33.75,0.55,3.741293e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-13 01:55:44,2020
13,5,20,2,15,41,6,42.816795,16.866178,42.75,0.305,5.12353e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 02:15:41,2020
13,5,20,2,35,38,5,42.825643,16.858578,38.75,0.27,2.86365e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-13 02:35:38,2020
13,5,20,2,56,34,5,42.832319,16.851671,20,0.575,1.518548e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 02:56:34,2020
13,5,20,3,16,28,5,42.876399,16.802062,2.75,0.65,5.64844e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-13 03:16:28,2020
13,5,20,3,36,33,5,42.917882,16.641932,43.25,0.395,1.33487e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-13 03:36:33,2020
13,5,20,3,56,27,6,43.04504,16.613897,35,0.18,1.045397e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 03:56:27,2020
13,5,20,4,21,31,5,43.103092,16.676755,2.75,0.225,3.510848e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 04:21:31,2020
13,5,20,4,42,22,5,43.112304,16.685261,-45.75,0.625,4.150481e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 04:42:22,2020
13,5,20,5,53,57,6,43.072997,16.745296,30.25,0.02,3.095801e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 05:53:57,2020
13,5,20,6,13,57,6,43.064368,16.760847,-40,-0.255,7.58086e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-13 06:13:57,2020
13,5,20,7,19,54,6,43.084211,16.758084,21.25,-0.085,2.744348e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 07:19:54,2020
13,5,20,7,57,4,7,43.082452,16.743401,30,0.135,6.110215e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 07:57:04,2020
13,5,20,8,19,58,5,43.080807,16.74073,86.75,0.23,5.43029e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-13 08:19:58,2020
13,5,20,8,39,52,6,43.079213,16.738353,42,0.175,1.108379e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 08:39:52,2020
13,5,20,9,6,56,5,43.091401,16.796382,119.25,-0.12,9.64631e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-13 09:06:56,2020
13,5,20,9,26,53,6,43.110717,16.802972,41.25,-0.355,8.72495e-07,4.08,"Z","20_Tag40078_Z-178",2020-05-13 09:26:53,2020
13,5,20,10,9,53,6,43.10044,16.810554,27.5,0.035,1.350701e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 10:09:53,2020
13,5,20,10,30,6,5,43.100669,16.799725,-2.5,0.455,8.09818e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-13 10:30:06,2020
13,5,20,11,40,9,6,43.105801,16.79281,37.25,0.45,4.749757e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 11:40:09,2020
13,5,20,13,6,52,6,43.106204,16.787042,20.75,0.205,3.68891e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 13:06:52,2020
13,5,20,13,38,45,6,43.099331,16.776743,45,-0.12,1.344045e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-13 13:38:45,2020
13,5,20,13,59,45,6,43.068287,16.762068,54.75,-0.325,5.308195e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-13 13:59:45,2020
13,5,20,15,26,7,6,43.078496,16.79383,46.5,-0.345,1.234803e-06,4.08,"Z","20_Tag40078_Z-178",2020-05-13 15:26:07,2020
13,5,20,15,59,59,5,43.068936,16.779294,69,-0.455,1.909455e-06,4.12,"Z","20_Tag40078_Z-178",2020-05-13 15:59:59,2020
13,5,20,16,20,38,5,43.066365,16.778392,59.5,-0.305,4.93242e-07,4.1,"Z","20_Tag40078_Z-178",2020-05-13 16:20:38,2020
13,5,20,16,40,33,6,43.066237,16.77794,32.25,0.065,2.58612e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-13 16:40:33,2020
13,5,20,17,0,30,6,43.043368,16.752265,93,-0.105,2.193079e-06,4.1,"Z","20_Tag40078_Z-178",2020-05-13 17:00:30,2020
