"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
5,5,19,19,44,9,7,42.78921,16.879875,61.5,1.95,2.942868e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 19:44:09,2019
5,5,19,20,4,8,7,42.801142,16.874051,48.25,2.035,2.064276e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 20:04:08,2019
5,5,19,20,24,9,7,42.80188,16.877613,9,2.07,2.270812e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 20:24:09,2019
5,5,19,20,44,9,7,42.802839,16.881763,70.5,2.12,4.65992e-07,4.08,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 20:44:09,2019
5,5,19,21,4,9,7,42.804075,16.885973,6.25,2.1,1.984759e-06,4.08,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 21:04:09,2019
5,5,19,21,24,8,7,42.805169,16.890032,30.5,2.085,6.827421e-06,4.08,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 21:24:08,2019
5,5,19,21,44,8,9,42.802995,16.893797,26.5,2.14,3.109355e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 21:44:08,2019
5,5,19,22,4,8,6,42.803055,16.897324,35.75,2.12,2.951265e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 22:04:08,2019
5,5,19,22,24,8,6,42.803273,16.900912,17.25,2.085,1.933667e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 22:24:08,2019
5,5,19,22,44,8,8,42.803346,16.904548,50.5,2.16,3.238643e-06,4.12,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 22:44:08,2019
5,5,19,23,4,8,8,42.803866,16.907558,47.25,2.195,4.173959e-06,4.1,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 23:04:08,2019
5,5,19,23,24,8,9,42.804924,16.909801,52.75,2.19,1.923832e-06,4.1,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 23:24:08,2019
5,5,19,23,44,9,9,42.805728,16.911968,52.5,2.23,3.110721e-06,4.1,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-05 23:44:09,2019
6,5,19,0,4,10,7,42.806648,16.91347,55.25,2.205,2.247181e-06,4.1,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-06 00:04:10,2019
6,5,19,0,24,10,5,42.806716,16.915129,26.5,2.185,2.86447e-07,4.1,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-06 00:24:10,2019
6,5,19,0,44,9,6,42.807499,16.916199,26.75,2.24,6.78647e-06,4.1,"Z","19_Tag40118_Z-2 (2nd Parent)",2019-05-06 00:44:09,2019
