"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
5,5,19,20,52,21,8,42.812333,16.854806,44.5,4.955,3.963219e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-05 20:52:21,2019
5,5,19,21,32,22,8,42.812286,16.860012,41.5,5.055,3.993556e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-05 21:32:22,2019
5,5,19,22,12,22,6,42.812593,16.862631,32.75,5.16,3.95962e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-05 22:12:22,2019
5,5,19,22,52,22,7,42.812096,16.86569,47.25,5.125,4.211883e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-05 22:52:22,2019
5,5,19,23,32,22,5,42.811948,16.868047,68,5.17,4.97275e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-05 23:32:22,2019
6,5,19,0,12,22,6,42.813136,16.870176,25.25,5.255,5.466783e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 00:12:22,2019
6,5,19,0,52,22,6,42.814734,16.871944,45,5.205,4.212624e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 00:52:22,2019
6,5,19,1,32,22,5,42.836201,16.816686,35.75,5.245,6.81836e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-06 01:32:22,2019
6,5,19,2,12,22,5,42.836569,16.811785,18.5,5.36,2.85399e-07,3.96,"Z","19_Tag40182_Z-4",2019-05-06 02:12:22,2019
6,5,19,2,52,23,5,42.836881,16.80538,66.5,5.35,4.03065e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-06 02:52:23,2019
6,5,19,3,32,22,5,42.936374,16.598705,63,5.37,1.530583e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 03:32:22,2019
6,5,19,4,12,25,5,42.966052,16.59299,24.5,5.43,1.811799e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 04:12:25,2019
6,5,19,4,52,23,6,42.92371,16.620761,52.75,5.42,5.184652e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 04:52:23,2019
6,5,19,5,32,28,5,42.933949,16.617402,-10.5,5.455,1.57465e-07,3.96,"Z","19_Tag40182_Z-4",2019-05-06 05:32:28,2019
6,5,19,6,12,23,6,42.938859,16.620222,40.5,5.535,3.091797e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 06:12:23,2019
6,5,19,6,52,28,5,42.94116,16.618817,87,5.515,1.46219e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-06 06:52:28,2019
6,5,19,7,32,23,6,42.942724,16.612553,-9.5,5.565,3.029992e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 07:32:23,2019
6,5,19,8,12,26,6,42.945616,16.595799,20.5,5.705,3.064424e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 08:12:26,2019
6,5,19,8,52,23,6,42.961648,16.609808,16,5.73,2.321808e-06,3.96,"Z","19_Tag40182_Z-4",2019-05-06 08:52:23,2019
6,5,19,9,32,28,5,42.949536,16.597838,51.5,5.77,4.95015e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-06 09:32:28,2019
6,5,19,10,12,22,6,42.952891,16.597632,50,5.81,7.43541e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-06 10:12:22,2019
6,5,19,10,52,28,5,42.893256,16.674011,35.75,5.775,5.00601e-07,3.96,"Z","19_Tag40182_Z-4",2019-05-06 10:52:28,2019
6,5,19,11,32,26,6,42.920243,16.62827,18.5,5.85,1.620629e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 11:32:26,2019
6,5,19,12,12,24,7,42.96799,16.622638,31.75,5.955,1.853845e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 12:12:24,2019
6,5,19,12,52,23,6,42.925889,16.620072,19,5.83,3.928718e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 12:52:23,2019
6,5,19,13,32,23,6,42.896439,16.662316,44.5,5.82,7.39461e-07,3.98,"Z","19_Tag40182_Z-4",2019-05-06 13:32:23,2019
6,5,19,14,12,26,6,42.87758,16.650641,13.25,6.025,3.492958e-06,3.98,"Z","19_Tag40182_Z-4",2019-05-06 14:12:26,2019
6,5,19,14,52,25,6,42.858606,16.631725,22,6.1,3.21346e-06,4,"Z","19_Tag40182_Z-4",2019-05-06 14:52:25,2019
