"day","month","year","hour","minute","second","satellites","latitude","longitude","altitude","time_offset","accuracy","voltage","colony_code","bird_id","dttm","deploy_year"
5,5,19,2,2,28,6,42.809367,16.863818,32.75,3.27,3.851673e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 02:02:28,2019
5,5,19,2,42,29,5,42.819394,16.854244,62.75,3.57,1.02435e-06,4.04,"Z","19_Tag40069_Z-6",2019-05-05 02:42:29,2019
5,5,19,3,22,25,5,42.858209,16.765746,5.5,4.01,2.04529e-07,4.02,"Z","19_Tag40069_Z-6",2019-05-05 03:22:25,2019
5,5,19,4,2,30,6,42.891562,16.703674,95.75,4.025,3.220935e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 04:02:30,2019
5,5,19,4,42,25,6,42.88165,16.714887,48,3.79,2.346679e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 04:42:25,2019
5,5,19,5,22,25,5,42.854706,16.747047,77,3.76,3.39382e-07,4.02,"Z","19_Tag40069_Z-6",2019-05-05 05:22:25,2019
5,5,19,6,5,40,6,42.856019,16.732364,47,3.595,2.527038e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 06:05:40,2019
5,5,19,6,57,41,8,42.857887,16.712363,32,3.315,6.151963e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 06:57:41,2019
5,5,19,8,38,30,5,42.868492,16.684533,-1.75,3.55,1.154345e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-05 08:38:30,2019
5,5,19,10,5,12,6,42.850559,16.695682,36.25,4.225,9.02537e-07,4.02,"Z","19_Tag40069_Z-6",2019-05-05 10:05:12,2019
5,5,19,10,46,59,6,42.865705,16.725096,58.5,4.53,1.237206e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 10:46:59,2019
5,5,19,11,26,57,6,42.869673,16.708787,33.75,4.26,2.488334e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 11:26:57,2019
5,5,19,12,7,0,5,42.844307,16.729273,266.75,3.815,1.507673e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 12:07:00,2019
5,5,19,12,49,18,5,42.848073,16.734712,14.25,3.77,1.876803e-06,4.04,"Z","19_Tag40069_Z-6",2019-05-05 12:49:18,2019
5,5,19,13,30,56,5,42.833082,16.765874,40.5,4.23,4.25873e-07,4.02,"Z","19_Tag40069_Z-6",2019-05-05 13:30:56,2019
5,5,19,14,21,1,6,42.83525,16.770411,46,4.455,1.437185e-06,4.04,"Z","19_Tag40069_Z-6",2019-05-05 14:21:01,2019
5,5,19,15,45,7,7,42.817699,16.804107,55.5,4.37,8.852926e-06,4,"Z","19_Tag40069_Z-6",2019-05-05 15:45:07,2019
5,5,19,16,25,13,5,42.8145,16.814167,96,4.045,1.189053e-06,4.04,"Z","19_Tag40069_Z-6",2019-05-05 16:25:13,2019
5,5,19,17,5,9,6,42.814661,16.817719,66.5,3.815,6.46808e-07,4.04,"Z","19_Tag40069_Z-6",2019-05-05 17:05:09,2019
5,5,19,17,45,8,6,42.799867,16.832577,34.75,4.09,7.74915e-07,4.02,"Z","19_Tag40069_Z-6",2019-05-05 17:45:08,2019
5,5,19,18,32,0,8,42.796818,16.839857,37,4.375,3.056796e-06,4.02,"Z","19_Tag40069_Z-6",2019-05-05 18:32:00,2019
7,5,19,1,51,27,5,42.779977,16.876213,19.75,4.771,2.02385e-07,3.96,"Z","19_Tag40069_Z-6",2019-05-07 01:51:27,2019
7,5,19,2,31,52,5,42.802302,16.823835,108.5,5.579,6.35291e-07,3.96,"Z","19_Tag40069_Z-6",2019-05-07 02:31:52,2019
7,5,19,3,11,53,5,42.807625,16.817983,62.75,5.841,8.17569e-07,3.96,"Z","19_Tag40069_Z-6",2019-05-07 03:11:53,2019
7,5,19,3,51,52,5,42.86886,16.746905,70.25,5.309,4.36868e-07,3.98,"Z","19_Tag40069_Z-6",2019-05-07 03:51:52,2019
7,5,19,4,32,1,5,42.907356,16.652686,107,5.036,1.015048e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 04:32:01,2019
7,5,19,5,15,40,6,42.905996,16.631916,45.5,5.224,1.266464e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 05:15:40,2019
7,5,19,6,3,48,6,42.909942,16.620626,50.25,5.206,1.416963e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 06:03:48,2019
7,5,19,6,44,32,5,42.910765,16.622994,51.25,4.979,3.04111e-07,3.98,"Z","19_Tag40069_Z-6",2019-05-07 06:44:32,2019
7,5,19,7,38,15,6,42.909329,16.613349,-3.75,5.301,4.4457e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 07:38:15,2019
7,5,19,8,27,25,8,42.915647,16.604918,40.75,5.868,4.149464e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 08:27:25,2019
7,5,19,9,7,27,7,42.903825,16.600106,26.5,5.816,3.200787e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 09:07:27,2019
7,5,19,9,59,32,5,42.903687,16.597306,16,5.363,4.99956e-07,3.98,"Z","19_Tag40069_Z-6",2019-05-07 09:59:32,2019
7,5,19,11,33,33,5,42.900627,16.577645,22.5,5.911,2.98798e-07,3.98,"Z","19_Tag40069_Z-6",2019-05-07 11:33:33,2019
7,5,19,12,56,15,5,42.913541,16.578709,58,6.223,2.247209e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 12:56:15,2019
7,5,19,13,36,20,5,42.907306,16.620944,44.75,6.266,1.03373e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 13:36:20,2019
7,5,19,14,18,9,5,42.907913,16.649978,-0.75,5.913,1.045603e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 14:18:09,2019
7,5,19,14,58,7,6,42.864493,16.635234,24.5,5.451,2.11669e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 14:58:07,2019
7,5,19,15,45,16,6,42.869779,16.681874,24,5.278,3.53917e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 15:45:16,2019
7,5,19,16,29,59,6,42.844027,16.775919,60,5.316,2.895947e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 16:29:59,2019
7,5,19,17,10,28,6,42.843013,16.771816,21.5,5.808,1.363364e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 17:10:28,2019
7,5,19,17,58,31,6,42.839702,16.76371,28.25,6.361,1.241046e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 17:58:31,2019
7,5,19,18,43,20,6,42.818172,16.784087,33.5,6.353,2.937951e-06,3.98,"Z","19_Tag40069_Z-6",2019-05-07 18:43:20,2019
9,5,19,2,2,35,6,42.809588,16.861002,29.25,6.366,4.963904e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 02:02:35,2019
9,5,19,2,46,11,6,42.812215,16.85318,-29.75,6.913,3.685694e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-09 02:46:11,2019
9,5,19,4,50,37,5,42.90799,16.668545,42.75,6.501,6.96679e-07,3.94,"Z","19_Tag40069_Z-6",2019-05-09 04:50:37,2019
9,5,19,5,32,18,5,42.965099,16.615425,82.5,6.248,8.61962e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-09 05:32:18,2019
9,5,19,6,12,21,5,42.987631,16.599081,22.25,6.551,1.693889e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 06:12:21,2019
9,5,19,7,32,40,7,42.986744,16.569844,14.75,7.213,3.715162e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 07:32:40,2019
9,5,19,9,12,37,6,42.994123,16.519583,22.5,6.64,3.357236e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 09:12:37,2019
9,5,19,10,45,43,5,42.996145,16.579334,32.5,7.303,1.94067e-07,3.94,"Z","19_Tag40069_Z-6",2019-05-09 10:45:43,2019
9,5,19,12,12,50,6,42.99351,16.578154,57.5,7.23,2.474551e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-09 12:12:50,2019
9,5,19,12,56,48,5,42.975487,16.616088,36.75,7.008,6.73425e-07,3.94,"Z","19_Tag40069_Z-6",2019-05-09 12:56:48,2019
9,5,19,14,18,16,6,42.944458,16.643357,61.5,7.49,1.106163e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 14:18:16,2019
9,5,19,15,4,23,6,42.943737,16.633563,-8.5,7.708,3.755749e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 15:04:23,2019
9,5,19,15,47,9,6,42.94022,16.629269,41.75,7.72,2.260294e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 15:47:09,2019
9,5,19,16,36,23,6,42.939596,16.626048,42,7.508,5.40036e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-09 16:36:23,2019
9,5,19,17,16,25,5,42.859467,16.696659,30.25,7.2,6.48444e-07,3.94,"Z","19_Tag40069_Z-6",2019-05-09 17:16:25,2019
9,5,19,17,56,19,6,42.852715,16.693179,26.25,7.103,3.5524e-06,3.94,"Z","19_Tag40069_Z-6",2019-05-09 17:56:19,2019
9,5,19,18,38,31,6,42.811837,16.766507,15.75,7.16,2.715058e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-09 18:38:31,2019
9,5,19,19,18,25,6,42.804918,16.787762,32.25,7.323,8.94471e-07,3.94,"Z","19_Tag40069_Z-6",2019-05-09 19:18:25,2019
10,5,19,2,38,17,5,42.801096,16.859576,-7.5,7.555,1.088933e-06,3.9,"Z","19_Tag40069_Z-6",2019-05-10 02:38:17,2019
10,5,19,3,18,19,6,42.816701,16.814496,44.5,7.703,2.253925e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 03:18:19,2019
10,5,19,3,58,18,6,42.837485,16.774371,19.75,7.635,5.621725e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 03:58:18,2019
10,5,19,4,43,18,4,42.864659,16.725624,19,7.448,1.129018e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 04:43:18,2019
10,5,19,5,23,15,5,42.855394,16.727278,52,7.47,2.54786e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 05:23:15,2019
10,5,19,6,5,3,6,42.865545,16.72296,47.25,7.758,1.38876e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 06:05:03,2019
10,5,19,6,44,59,6,42.845034,16.739336,31.5,7.915,3.279506e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 06:44:59,2019
10,5,19,7,33,48,6,42.842043,16.723967,41.75,7.967,2.613109e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 07:33:48,2019
10,5,19,8,13,46,6,42.827629,16.730637,22.5,7.925,5.14671e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 08:13:46,2019
10,5,19,8,56,52,5,42.82936,16.72102,1.25,7.482,3.72408e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 08:56:52,2019
10,5,19,11,36,16,6,42.821244,16.764386,14,8.355,4.42415e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 11:36:16,2019
10,5,19,13,50,23,5,42.820174,16.774421,32.25,8.152,4.10262e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 13:50:23,2019
10,5,19,14,50,21,5,42.810447,16.772068,9.75,7.99,8.96476e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 14:50:21,2019
10,5,19,15,50,16,6,42.818268,16.768072,48.75,7.862,4.03851e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 15:50:16,2019
10,5,19,16,52,17,6,42.817528,16.790327,36.75,8.07,8.94112e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-10 16:52:17,2019
10,5,19,17,52,15,6,42.805587,16.826552,-1,8.267,1.527816e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 17:52:15,2019
10,5,19,18,52,15,6,42.803903,16.829041,40.25,8.02,1.516726e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-10 18:52:15,2019
11,5,19,1,52,16,5,42.775239,16.876383,16.25,7.907,1.378073e-06,3.9,"Z","19_Tag40069_Z-6",2019-05-11 01:52:16,2019
11,5,19,2,52,11,5,42.824744,16.831435,85.75,8.19,9.76629e-07,3.9,"Z","19_Tag40069_Z-6",2019-05-11 02:52:11,2019
11,5,19,3,55,52,5,42.901542,16.672063,28,8.502,1.521255e-06,3.88,"Z","19_Tag40069_Z-6",2019-05-11 03:55:52,2019
11,5,19,4,56,30,6,42.904421,16.632752,50.75,8.28,4.881753e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-11 04:56:30,2019
11,5,19,5,56,33,5,42.888096,16.742019,29.25,7.937,1.593259e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-11 05:56:33,2019
11,5,19,6,56,59,7,42.89541,16.74265,16.5,7.99,8.609321e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-11 06:56:59,2019
11,5,19,8,25,14,7,42.899067,16.713188,37.5,8.527,2.029532e-06,3.9,"Z","19_Tag40069_Z-6",2019-05-11 08:25:14,2019
11,5,19,11,11,27,5,42.899497,16.715241,8,8.664,7.87024e-07,3.9,"Z","19_Tag40069_Z-6",2019-05-11 11:11:27,2019
11,5,19,12,14,53,5,42.881522,16.700616,35.5,8.667,1.0232e-07,3.9,"Z","19_Tag40069_Z-6",2019-05-11 12:14:53,2019
11,5,19,13,31,38,7,42.876926,16.679389,26,8.289,2.485798e-06,3.9,"Z","19_Tag40069_Z-6",2019-05-11 13:31:38,2019
11,5,19,14,51,22,5,42.86752,16.688917,24.75,8.432,1.49773e-07,3.9,"Z","19_Tag40069_Z-6",2019-05-11 14:51:22,2019
11,5,19,16,16,34,6,42.878595,16.701946,24.25,8.784,4.787364e-06,3.9,"Z","19_Tag40069_Z-6",2019-05-11 16:16:34,2019
11,5,19,17,21,37,6,42.864888,16.699536,36.25,8.622,5.20759e-07,3.92,"Z","19_Tag40069_Z-6",2019-05-11 17:21:37,2019
11,5,19,18,24,19,5,42.831563,16.751911,-9.75,8.624,2.887392e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-11 18:24:19,2019
11,5,19,19,24,15,8,42.798906,16.813074,55,8.942,2.001095e-06,3.92,"Z","19_Tag40069_Z-6",2019-05-11 19:24:15,2019
12,5,19,2,23,59,5,42.785855,16.871248,28.25,9.064,6.52401e-07,3.9,"Z","19_Tag40069_Z-6",2019-05-12 02:23:59,2019
12,5,19,3,23,58,5,42.833334,16.853073,21,8.867,1.911892e-06,3.9,"Z","19_Tag40069_Z-6",2019-05-12 03:23:58,2019
12,5,19,4,23,58,5,42.908562,16.623913,38.5,8.804,7.89024e-07,3.9,"Z","19_Tag40069_Z-6",2019-05-12 04:23:58,2019
